stock_code,expiry_date,type,strike_price,volume,turnover,open_interest,update_time,stock_close_price,last_done,prev_close,open,high,low,implied_volatility
SPY.US,2025-09-18,put,542.00,0,0,394,2025-09-18,662.310,0.04,0.04,0,0,0,0.501
SPY.US,2025-09-18,put,543.00,0,0,0,2025-09-18,662.310,0,0,0,0,0,0.000
SPY.US,2025-09-18,put,544.00,0,0,2203,2025-09-18,662.310,0.02,0.02,0,0,0,0.698
SPY.US,2025-09-18,put,545.00,0,0,300,2025-09-18,662.310,0.02,0.02,0,0,0,0.693
SPY.US,2025-09-18,put,546.00,0,0,18,2025-09-18,662.310,0.01,0.01,0,0,0,0.772
SPY.US,2025-09-18,put,547.00,0,0,0,2025-09-18,662.310,0,0,0,0,0,0.000
SPY.US,2025-09-18,put,548.00,0,0,404,2025-09-18,662.310,0.03,0.03,0,0,0,0.703
SPY.US,2025-09-18,put,549.00,0,0,3,2025-09-18,662.310,0.05,0.05,0,0,0,0.435
SPY.US,2025-09-18,put,550.00,10,10.00,743,2025-09-18,662.310,0.01,0.02,0.01,0.01,0.01,2.012
SPY.US,2025-09-18,put,551.00,0,0,487,2025-09-18,662.310,0.01,0.01,0.01,0.01,0.01,0.967
SPY.US,2025-09-18,put,552.00,0,0,60,2025-09-18,662.310,0.01,0.01,0.01,0.01,0.01,0.957
SPY.US,2025-09-18,put,553.00,0,0,3,2025-09-18,662.310,0.01,0.01,0.01,0.01,0.01,0.947
SPY.US,2025-09-18,put,554.00,0,0,0,2025-09-18,662.310,0,0,0,0,0,0.000
SPY.US,2025-09-18,put,555.00,0,0,5,2025-09-18,662.310,0.01,0.01,0,0,0,0.703
SPY.US,2025-09-18,put,556.00,3,3.00,10,2025-09-18,662.310,0.01,0.02,0.01,0.01,0.01,1.914
SPY.US,2025-09-18,put,557.00,0,0,0,2025-09-18,662.310,0,0,0,0,0,0.000
SPY.US,2025-09-18,put,558.00,0,0,0,2025-09-18,662.310,0,0,0,0,0,0.000
SPY.US,2025-09-18,put,559.00,510,510.00,200,2025-09-18,662.310,0.01,0.07,0.01,0.01,0.01,1.836
SPY.US,2025-09-18,put,560.00,1010,1010.00,363,2025-09-18,662.310,0.01,0.01,0.01,0.01,0.01,1.836
SPY.US,2025-09-18,put,561.00,0,0,21,2025-09-18,662.310,0.01,0.01,0,0,0,0.664
SPY.US,2025-09-18,put,562.00,0,0,4,2025-09-18,662.310,0.02,0.02,0,0,0,0.703
SPY.US,2025-09-18,put,563.00,0,0,50,2025-09-18,662.310,0.01,0.01,0.01,0.01,0.01,0.859
SPY.US,2025-09-18,put,564.00,4,4.00,337,2025-09-18,662.310,0.01,0.01,0.01,0.01,0.01,1.758
SPY.US,2025-09-18,put,565.00,3,3.00,736,2025-09-18,662.310,0.01,0.01,0.01,0.01,0.01,1.738
SPY.US,2025-09-18,put,566.00,4,4.00,1173,2025-09-18,662.310,0.01,0.02,0.01,0.01,0.01,1.719
SPY.US,2025-09-18,put,567.00,0,0,509,2025-09-18,662.310,0.02,0.02,0.01,0.02,0.01,0.879
SPY.US,2025-09-18,put,568.00,6,6.00,1058,2025-09-18,662.310,0.01,0.01,0.01,0.01,0.01,1.680
SPY.US,2025-09-18,put,569.00,0,0,1254,2025-09-18,662.310,0.01,0.01,0.01,0.02,0.01,0.801
SPY.US,2025-09-18,put,570.00,0,0,474,2025-09-18,662.310,0.01,0.01,0.02,0.02,0.01,0.801
SPY.US,2025-09-18,put,571.00,1,1.00,554,2025-09-18,662.310,0.01,0.01,0.01,0.01,0.01,1.641
SPY.US,2025-09-18,put,572.00,0,0,193,2025-09-18,662.310,0.01,0.01,0.02,0.04,0.01,0.781
SPY.US,2025-09-18,put,573.00,0,0,327,2025-09-18,662.310,0.02,0.02,0.01,0.05,0.01,0.820
SPY.US,2025-09-18,put,574.00,0,0,229,2025-09-18,662.310,0.01,0.01,0.02,0.02,0.01,0.762
SPY.US,2025-09-18,put,575.00,0,0,14,2025-09-18,662.310,0.01,0.01,0.01,0.01,0.01,0.752
SPY.US,2025-09-18,put,576.00,0,0,2,2025-09-18,662.310,0.05,0.05,0,0,0,0.559
SPY.US,2025-09-18,put,577.00,0,0,35,2025-09-18,662.310,0.01,0.01,0.01,0.01,0.01,0.732
SPY.US,2025-09-18,put,578.00,4,4.00,45,2025-09-18,662.310,0.01,0.01,0.01,0.01,0.01,1.504
SPY.US,2025-09-18,put,579.00,0,0,257,2025-09-18,662.310,0.01,0.01,0.02,0.02,0.01,0.723
SPY.US,2025-09-18,put,580.00,4,4.00,105,2025-09-18,662.310,0.01,0.02,0.01,0.01,0.01,1.484
SPY.US,2025-09-18,put,581.00,0,0,607,2025-09-18,662.310,0.02,0.02,0.01,0.02,0.01,0.742
SPY.US,2025-09-18,put,582.00,0,0,402,2025-09-18,662.310,0.02,0.02,0.02,0.02,0.02,0.732
SPY.US,2025-09-18,put,583.00,10,10.00,165,2025-09-18,662.310,0.01,0.02,0.01,0.01,0.01,1.426
SPY.US,2025-09-18,put,584.00,3,3.00,525,2025-09-18,662.310,0.01,0.02,0.01,0.01,0.01,1.406
SPY.US,2025-09-18,put,585.00,1,1.00,647,2025-09-18,662.310,0.01,0.02,0.01,0.01,0.01,1.387
SPY.US,2025-09-18,put,586.00,0,0,223,2025-09-18,662.310,0.02,0.02,0.02,0.02,0.01,0.698
SPY.US,2025-09-18,put,587.00,0,0,489,2025-09-18,662.310,0.02,0.02,0.02,0.03,0.02,0.689
SPY.US,2025-09-18,put,588.00,0,0,1150,2025-09-18,662.310,0.01,0.01,0.02,0.02,0.01,0.635
SPY.US,2025-09-18,put,589.00,6,6.00,118,2025-09-18,662.310,0.01,0.02,0.01,0.01,0.01,1.309
SPY.US,2025-09-18,put,590.00,4,4.00,616,2025-09-18,662.310,0.01,0.02,0.01,0.01,0.01,1.289
SPY.US,2025-09-18,put,591.00,0,0,217,2025-09-18,662.310,0.02,0.02,0.02,0.03,0.02,0.654
SPY.US,2025-09-18,put,592.00,0,0,1165,2025-09-18,662.310,0.02,0.02,0.03,0.03,0.02,0.645
SPY.US,2025-09-18,put,593.00,0,0,1000,2025-09-18,662.310,0.03,0.03,0.03,0.03,0.03,0.659
SPY.US,2025-09-18,put,594.00,0,0,188,2025-09-18,662.310,0.02,0.02,0.03,0.03,0.02,0.625
SPY.US,2025-09-18,put,595.00,0,0,328,2025-09-18,662.310,0.01,0.01,0.03,0.04,0.01,0.576
SPY.US,2025-09-18,put,596.00,2,2.00,705,2025-09-18,662.310,0.01,0.02,0.01,0.01,0.01,1.191
SPY.US,2025-09-18,put,597.00,0,0,1090,2025-09-18,662.310,0.02,0.02,0.03,0.04,0.02,0.596
SPY.US,2025-09-18,put,598.00,1410,1410.00,2050,2025-09-18,662.310,0.01,0.02,0.01,0.01,0.01,1.152
SPY.US,2025-09-18,put,599.00,100,100.00,583,2025-09-18,662.310,0.01,0.03,0.01,0.01,0.01,1.133
SPY.US,2025-09-18,put,600.00,810,810.00,1629,2025-09-18,662.310,0.01,0.02,0.01,0.01,0.01,1.133
SPY.US,2025-09-18,put,601.00,500,500.00,1054,2025-09-18,662.310,0.01,0.03,0.01,0.01,0.01,1.113
SPY.US,2025-09-18,put,602.00,0,0,629,2025-09-18,662.310,0.03,0.03,0.04,0.05,0.02,0.576
SPY.US,2025-09-18,put,603.00,101,101.00,486,2025-09-18,662.310,0.01,0.03,0.01,0.01,0.01,1.074
SPY.US,2025-09-18,put,604.00,96,96.00,134,2025-09-18,662.310,0.01,0.03,0.01,0.01,0.01,1.055
SPY.US,2025-09-18,put,605.00,12,12.00,1123,2025-09-18,662.310,0.01,0.03,0.01,0.01,0.01,1.035
SPY.US,2025-09-18,put,606.00,364,364.00,2154,2025-09-18,662.310,0.01,0.03,0.01,0.01,0.01,1.016
SPY.US,2025-09-18,put,607.00,440,440.00,878,2025-09-18,662.310,0.01,0.03,0.01,0.01,0.01,0.996
SPY.US,2025-09-18,put,608.00,45,45.00,615,2025-09-18,662.310,0.01,0.05,0.01,0.01,0.01,0.986
SPY.US,2025-09-18,put,609.00,1032,1032.00,2536,2025-09-18,662.310,0.01,0.03,0.01,0.01,0.01,0.977
SPY.US,2025-09-18,put,610.00,12,12.00,622,2025-09-18,662.310,0.01,0.04,0.01,0.01,0.01,0.957
SPY.US,2025-09-18,put,611.00,0,0,621,2025-09-18,662.310,0.04,0.04,0.05,0.08,0.03,0.508
SPY.US,2025-09-18,put,612.00,672,672.00,1985,2025-09-18,662.310,0.01,0.04,0.01,0.01,0.01,0.918
SPY.US,2025-09-18,put,613.00,1,1.00,363,2025-09-18,662.310,0.01,0.05,0.01,0.01,0.01,0.898
SPY.US,2025-09-18,put,614.00,5,5.00,678,2025-09-18,662.310,0.01,0.04,0.01,0.01,0.01,0.879
SPY.US,2025-09-18,put,615.00,293,293.00,1173,2025-09-18,662.310,0.01,0.04,0.01,0.01,0.01,0.859
SPY.US,2025-09-18,put,616.00,531,531.00,381,2025-09-18,662.310,0.01,0.04,0.01,0.01,0.01,0.840
SPY.US,2025-09-18,put,617.00,237,237.00,606,2025-09-18,662.310,0.01,0.05,0.01,0.01,0.01,0.830
SPY.US,2025-09-18,put,618.00,1239,1242.00,1050,2025-09-18,662.310,0.01,0.05,0.01,0.02,0.01,0.820
SPY.US,2025-09-18,put,619.00,2220,2261.00,584,2025-09-18,662.310,0.01,0.05,0.02,0.02,0.01,0.801
SPY.US,2025-09-18,put,620.00,1454,1557.00,3635,2025-09-18,662.310,0.01,0.05,0.01,0.02,0.01,0.781
SPY.US,2025-09-18,put,621.00,382,385.00,635,2025-09-18,662.310,0.01,0.06,0.02,0.02,0.01,0.762
SPY.US,2025-09-18,put,622.00,945,985.00,596,2025-09-18,662.310,0.01,0.05,0.01,0.02,0.01,0.742
SPY.US,2025-09-18,put,623.00,1233,1637.00,1527,2025-09-18,662.310,0.01,0.05,0.02,0.02,0.01,0.723
SPY.US,2025-09-18,put,624.00,26,30.00,1002,2025-09-18,662.310,0.01,0.07,0.01,0.02,0.01,0.703
SPY.US,2025-09-18,put,625.00,60,67.00,1200,2025-09-18,662.310,0.01,0.07,0.01,0.02,0.01,0.693
SPY.US,2025-09-18,put,626.00,122,132.00,931,2025-09-18,662.310,0.01,0.06,0.02,0.02,0.01,0.674
SPY.US,2025-09-18,put,627.00,759,829.00,1782,2025-09-18,662.310,0.01,0.06,0.01,0.02,0.01,0.654
SPY.US,2025-09-18,put,628.00,421,485.00,1351,2025-09-18,662.310,0.01,0.05,0.02,0.02,0.01,0.645
SPY.US,2025-09-18,put,629.00,436,487.00,2400,2025-09-18,662.310,0.01,0.04,0.01,0.02,0.01,0.625
SPY.US,2025-09-18,put,630.00,1465,1745.00,3140,2025-09-18,662.310,0.01,0.06,0.01,0.02,0.01,0.606
SPY.US,2025-09-18,put,631.00,572,650.00,2648,2025-09-18,662.310,0.01,0.07,0.01,0.02,0.01,0.586
SPY.US,2025-09-18,put,632.00,1482,1745.00,2538,2025-09-18,662.310,0.01,0.05,0.02,0.02,0.01,0.566
SPY.US,2025-09-18,put,633.00,1619,1958.00,1586,2025-09-18,662.310,0.01,0.08,0.02,0.02,0.01,0.557
SPY.US,2025-09-18,put,634.00,2296,3841.00,2430,2025-09-18,662.310,0.01,0.09,0.02,0.02,0.01,0.537
SPY.US,2025-09-18,put,635.00,2345,4849.00,2005,2025-09-18,662.310,0.01,0.09,0.04,0.04,0.01,0.518
SPY.US,2025-09-18,put,636.00,2050,3493.00,1411,2025-09-18,662.310,0.01,0.08,0.02,0.03,0.01,0.498
SPY.US,2025-09-18,put,637.00,848,1182.00,3621,2025-09-18,662.310,0.01,0.10,0.02,0.03,0.01,0.479
SPY.US,2025-09-18,put,638.00,3844,6872.00,2212,2025-09-18,662.310,0.01,0.10,0.02,0.03,0.01,0.469
SPY.US,2025-09-18,put,639.00,5468,10483.00,1607,2025-09-18,662.310,0.01,0.11,0.02,0.03,0.01,0.449
SPY.US,2025-09-18,put,640.00,21216,28323.00,59007,2025-09-18,662.310,0.01,0.11,0.03,0.04,0.01,0.430
SPY.US,2025-09-18,put,641.00,1252,2497.00,1729,2025-09-18,662.310,0.01,0.12,0.03,0.04,0.01,0.410
SPY.US,2025-09-18,put,642.00,3932,8304.00,4080,2025-09-18,662.310,0.01,0.12,0.04,0.04,0.01,0.396
SPY.US,2025-09-18,put,643.00,4033,8419.00,3137,2025-09-18,662.310,0.01,0.13,0.03,0.04,0.01,0.381
SPY.US,2025-09-18,put,644.00,1958,4707.00,2402,2025-09-18,662.310,0.01,0.14,0.03,0.05,0.01,0.361
SPY.US,2025-09-18,put,645.00,3537,9926.00,7312,2025-09-18,662.310,0.01,0.15,0.04,0.05,0.01,0.342
SPY.US,2025-09-18,put,646.00,43780,92558.00,2884,2025-09-18,662.310,0.01,0.18,0.04,0.05,0.01,0.322
SPY.US,2025-09-18,put,647.00,9722,22498.00,5285,2025-09-18,662.310,0.01,0.18,0.04,0.06,0.01,0.303
SPY.US,2025-09-18,put,648.00,8384,23276.00,9328,2025-09-18,662.310,0.01,0.22,0.05,0.07,0.01,0.288
SPY.US,2025-09-18,put,649.00,2802,10741.00,6307,2025-09-18,662.310,0.01,0.23,0.06,0.07,0.01,0.269
SPY.US,2025-09-18,put,650.00,22220,97963.00,16125,2025-09-18,662.310,0.01,0.29,0.07,0.09,0.01,0.254
SPY.US,2025-09-18,put,651.00,22761,123390.00,4065,2025-09-18,662.310,0.01,0.33,0.09,0.10,0.01,0.234
SPY.US,2025-09-18,put,652.00,10661,48836.00,10850,2025-09-18,662.310,0.01,0.40,0.11,0.12,0.01,0.215
SPY.US,2025-09-18,put,653.00,16058,108262.00,11126,2025-09-18,662.310,0.01,0.48,0.11,0.14,0.01,0.195
SPY.US,2025-09-18,put,654.00,46809,284992.00,6966,2025-09-18,662.310,0.01,0.57,0.14,0.19,0.01,0.176
SPY.US,2025-09-18,put,655.00,26624,265256.00,10126,2025-09-18,662.310,0.01,0.70,0.20,0.25,0.01,0.159
SPY.US,2025-09-18,put,656.00,32115,415384.00,4955,2025-09-18,662.310,0.01,0.88,0.24,0.34,0.01,0.139
SPY.US,2025-09-18,put,657.00,70049,1026358.00,4954,2025-09-18,662.310,0.01,1.10,0.33,0.49,0.01,0.120
SPY.US,2025-09-18,put,658.00,120475,2579146.00,4291,2025-09-18,662.310,0.01,1.39,0.45,0.70,0.01,0.100
SPY.US,2025-09-18,put,659.00,111966,3223990.00,5550,2025-09-18,662.310,0.01,1.74,0.60,0.98,0.01,0.081
SPY.US,2025-09-18,put,660.00,251103,10194535.00,8056,2025-09-18,662.310,0.01,2.17,0.82,1.36,0.01,0.059
SPY.US,2025-09-18,put,661.00,286816,15429950.00,2962,2025-09-18,662.310,0.01,2.71,1.14,1.84,0.01,0.037
SPY.US,2025-09-18,put,662.00,462776,24512130.00,2636,2025-09-18,662.310,0.03,3.39,1.55,2.42,0.01,0.016
SPY.US,2025-09-18,put,663.00,553991,39217495.00,2506,2025-09-18,662.310,0.64,4.09,2.07,3.12,0.18,0.025
SPY.US,2025-09-18,put,664.00,261107,29144630.00,599,2025-09-18,662.310,1.56,4.85,2.69,3.95,0.56,0.052
SPY.US,2025-09-18,put,665.00,62738,11566184.00,379,2025-09-18,662.310,2.56,5.57,3.63,4.83,1.07,0.089
SPY.US,2025-09-18,put,666.00,29452,7656001.00,302,2025-09-18,662.310,3.57,7.03,4.72,5.53,1.68,0.098
SPY.US,2025-09-18,put,667.00,5874,2084778.00,98,2025-09-18,662.310,4.55,7.14,5.45,6.51,2.39,0.165
SPY.US,2025-09-18,put,668.00,2870,1351247.00,194,2025-09-18,662.310,5.42,8.28,6.48,7.69,3.34,0.205
SPY.US,2025-09-18,put,669.00,675,393256.00,175,2025-09-18,662.310,6.47,9.15,7.67,8.63,4.60,0.179
SPY.US,2025-09-18,put,670.00,739,514955.00,111,2025-09-18,662.310,7.36,10.30,8.49,9.57,5.21,0.222
SPY.US,2025-09-18,put,671.00,106,79719.00,132,2025-09-18,662.310,8.58,10.51,10.44,10.44,6.27,0.271
SPY.US,2025-09-18,put,672.00,86,78139.00,99,2025-09-18,662.310,9.60,16.12,9.65,10.73,7.29,0.248
SPY.US,2025-09-18,put,673.00,100,98643.00,18,2025-09-18,662.310,10.60,13.26,12.56,12.56,8.92,0.413
SPY.US,2025-09-18,put,674.00,68,73691.00,116,2025-09-18,662.310,11.71,15.43,13.49,13.49,9.26,0.195
SPY.US,2025-09-18,put,675.00,22,25730.00,22,2025-09-18,662.310,12.25,15.50,11.85,12.25,11.15,0.215
SPY.US,2025-09-18,put,676.00,7,9000.00,2,2025-09-18,662.310,13.58,14.59,12.20,13.58,12.20,0.286
SPY.US,2025-09-18,put,677.00,0,0,0,2025-09-18,662.310,0,0,0,0,0,0.000
SPY.US,2025-09-18,put,678.00,2,3129.00,0,2025-09-18,662.310,15.50,15.79,15.79,15.79,15.50,0.453
SPY.US,2025-09-18,put,679.00,17,28374.00,1,2025-09-18,662.310,16.69,20.36,16.70,16.70,16.69,0.558
SPY.US,2025-09-18,put,680.00,21,36042.00,1,2025-09-18,662.310,17.58,23.75,16.59,17.58,16.34,0.530
SPY.US,2025-09-18,put,681.00,27,50143.00,25,2025-09-18,662.310,18.58,21.00,17.71,18.70,17.70,0.485
SPY.US,2025-09-18,put,682.00,32,63166.00,0,2025-09-18,662.310,19.58,23.20,20.96,20.96,18.63,0.501
SPY.US,2025-09-18,put,683.00,14,28954.00,0,2025-09-18,662.310,20.58,23.14,22.52,22.52,19.94,0.559
SPY.US,2025-09-18,put,684.00,5,11009.00,0,2025-09-18,662.310,20.64,21.77,21.77,22.98,20.64,0.504
SPY.US,2025-09-18,put,685.00,0,0,0,2025-09-18,662.310,0,0,0,0,0,0.000
SPY.US,2025-09-18,put,686.00,2,4684.00,0,2025-09-18,662.310,23.32,23.52,23.52,23.52,23.32,0.420
SPY.US,2025-09-18,put,687.00,0,0,0,2025-09-18,662.310,0,0,0,0,0,0.000
SPY.US,2025-09-18,put,688.00,0,0,0,2025-09-18,662.310,0,0,0,0,0,0.000
SPY.US,2025-09-18,put,689.00,0,0,0,2025-09-18,662.310,0,0,0,0,0,0.000
SPY.US,2025-09-18,put,690.00,0,0,0,2025-09-18,662.310,39.42,39.42,0,0,0,0.235
SPY.US,2025-09-18,put,691.00,0,0,0,2025-09-18,662.310,0,0,0,0,0,0.000
SPY.US,2025-09-18,put,692.00,0,0,0,2025-09-18,662.310,0,0,0,0,0,0.000
SPY.US,2025-09-18,put,693.00,0,0,0,2025-09-18,662.310,0,0,0,0,0,0.000
SPY.US,2025-09-18,put,694.00,0,0,0,2025-09-18,662.310,0,0,0,0,0,0.000
SPY.US,2025-09-18,put,695.00,0,0,0,2025-09-18,662.310,0,0,0,0,0,0.000
SPY.US,2025-09-18,put,696.00,6,20712.00,0,2025-09-18,662.310,34.75,34.29,34.29,34.75,34.29,1.239
SPY.US,2025-09-18,put,698.00,0,0,0,2025-09-18,662.310,0,0,0,0,0,0.000
SPY.US,2025-09-18,put,700.00,6,22056.00,0,2025-09-18,662.310,36.93,36.59,36.59,36.93,36.59,0.912
SPY.US,2025-09-18,put,702.00,0,0,0,2025-09-18,662.310,0,0,0,0,0,0.000
SPY.US,2025-09-18,put,704.00,0,0,0,2025-09-18,662.310,0,0,0,0,0,0.000
SPY.US,2025-09-18,put,705.00,0,0,0,2025-09-18,662.310,0,0,0,0,0,0.000
SPY.US,2025-09-18,put,706.00,0,0,0,2025-09-18,662.310,0,0,0,0,0,0.000
SPY.US,2025-09-18,put,708.00,0,0,0,2025-09-18,662.310,0,0,0,0,0,0.000
SPY.US,2025-09-18,put,710.00,0,0,0,2025-09-18,662.310,52.40,52.40,0,0,0,0.938
SPY.US,2025-09-18,put,715.00,0,0,0,2025-09-18,662.310,0,0,0,0,0,0.000
SPY.US,2025-09-18,put,720.00,0,0,0,2025-09-18,662.310,0,0,0,0,0,0.000
SPY.US,2025-09-18,put,725.00,0,0,0,2025-09-18,662.310,0,0,0,0,0,0.000
SPY.US,2025-09-18,put,730.00,0,0,0,2025-09-18,662.310,0,0,0,0,0,0.000
SPY.US,2025-09-18,put,735.00,0,0,0,2025-09-18,662.310,75.22,75.22,0,0,0,0.716
SPY.US,2025-09-18,put,740.00,0,0,0,2025-09-18,662.310,0,0,0,0,0,0.000
SPY.US,2025-09-18,put,745.00,8,64910.00,0,2025-09-18,662.310,80.98,80.87,80.87,81.51,80.87,1.255
SPY.US,2025-09-19,call,150.00,0,0,497,2025-09-19,663.700,512.72,512.72,0,0,0,7.871
SPY.US,2025-09-19,call,155.00,0,0,1,2025-09-19,663.700,507.70,507.70,0,0,0,9.790
SPY.US,2025-09-19,call,160.00,0,0,11,2025-09-19,663.700,502.70,502.70,0,0,0,9.580
SPY.US,2025-09-19,call,165.00,29,1445023.00,245,2025-09-19,663.700,498.83,497.70,497.84,498.83,497.84,9.375
SPY.US,2025-09-19,call,170.00,0,0,79,2025-09-19,663.700,492.70,492.70,0,0,0,9.180
SPY.US,2025-09-19,call,175.00,0,0,1,2025-09-19,663.700,359.41,359.41,0,0,0,0.000
SPY.US,2025-09-19,call,180.00,0,0,3,2025-09-19,663.700,410.32,410.32,0,0,0,0.000
SPY.US,2025-09-19,call,185.00,0,0,0,2025-09-19,663.700,477.54,477.54,0,0,0,8.145
SPY.US,2025-09-19,call,190.00,0,0,1,2025-09-19,663.700,336.60,336.60,0,0,0,0.000
SPY.US,2025-09-19,call,195.00,0,0,1,2025-09-19,663.700,331.76,331.76,0,0,0,0.000
SPY.US,2025-09-19,call,200.00,0,0,9,2025-09-19,663.700,462.53,462.53,0,0,0,7.617
SPY.US,2025-09-19,call,205.00,0,0,1,2025-09-19,663.700,322.07,322.07,0,0,0,0.000
SPY.US,2025-09-19,call,210.00,0,0,1,2025-09-19,663.700,435.38,435.38,0,0,0,1.641
SPY.US,2025-09-19,call,215.00,0,0,9,2025-09-19,663.700,417.35,417.35,0,0,0,0.000
SPY.US,2025-09-19,call,220.00,0,0,0,2025-09-19,663.700,351.87,351.87,0,0,0,0.000
SPY.US,2025-09-19,call,225.00,5,218780.00,79,2025-09-19,663.700,437.56,437.70,437.56,437.56,437.56,7.334
SPY.US,2025-09-19,call,230.00,0,0,2,2025-09-19,663.700,393.60,393.60,0,0,0,0.759
SPY.US,2025-09-19,call,235.00,0,0,79,2025-09-19,663.700,427.70,427.70,0,0,0,7.046
SPY.US,2025-09-19,call,240.00,0,0,1,2025-09-19,663.700,259.02,259.02,0,0,0,0.000
SPY.US,2025-09-19,call,245.00,0,0,7,2025-09-19,663.700,415.74,415.74,0,0,0,3.831
SPY.US,2025-09-19,call,250.00,0,0,18,2025-09-19,663.700,412.70,412.70,0,0,0,6.643
SPY.US,2025-09-19,call,255.00,0,0,1,2025-09-19,663.700,244.66,244.66,0,0,0,0.000
SPY.US,2025-09-19,call,260.00,41,1654403.00,80,2025-09-19,663.700,403.83,402.70,402.53,403.83,402.53,9.336
SPY.US,2025-09-19,call,265.00,0,0,34,2025-09-19,663.700,397.70,397.70,0,0,0,6.265
SPY.US,2025-09-19,call,270.00,0,0,79,2025-09-19,663.700,392.70,392.70,0,0,0,6.143
SPY.US,2025-09-19,call,275.00,0,0,22,2025-09-19,663.700,387.70,387.70,0,0,0,6.023
SPY.US,2025-09-19,call,280.00,0,0,2,2025-09-19,663.700,352.62,352.62,0,0,0,0.715
SPY.US,2025-09-19,call,285.00,0,0,3,2025-09-19,663.700,373.85,373.85,0,0,0,3.731
SPY.US,2025-09-19,call,290.00,0,0,21,2025-09-19,663.700,372.70,372.70,0,0,0,5.676
SPY.US,2025-09-19,call,295.00,21,770848.00,80,2025-09-19,663.700,368.24,367.70,366.25,368.24,366.25,8.281
SPY.US,2025-09-19,call,300.00,19,688982.00,279,2025-09-19,663.700,363.11,362.70,362.08,363.11,362.08,6.875
SPY.US,2025-09-19,call,305.00,0,0,45,2025-09-19,663.700,357.71,357.71,0,0,0,5.366
SPY.US,2025-09-19,call,310.00,0,0,8,2025-09-19,663.700,349.84,349.84,0,0,0,2.383
SPY.US,2025-09-19,call,315.00,11,381674.00,70,2025-09-19,663.700,348.00,347.71,347.08,348.00,345.93,7.168
SPY.US,2025-09-19,call,320.00,0,0,24,2025-09-19,663.700,343.21,343.21,0,0,0,5.637
SPY.US,2025-09-19,call,325.00,0,0,5,2025-09-19,663.700,307.98,307.98,0,0,0,0.606
SPY.US,2025-09-19,call,330.00,0,0,34,2025-09-19,663.700,332.70,332.70,0,0,0,4.836
SPY.US,2025-09-19,call,335.00,0,0,28,2025-09-19,663.700,327.71,327.71,0,0,0,4.753
SPY.US,2025-09-19,call,340.00,0,0,27,2025-09-19,663.700,322.70,322.70,0,0,0,4.644
SPY.US,2025-09-19,call,345.00,0,0,51,2025-09-19,663.700,317.71,317.71,0,0,0,4.563
SPY.US,2025-09-19,call,350.00,0,0,10,2025-09-19,663.700,312.70,312.70,0,0,0,4.453
SPY.US,2025-09-19,call,355.00,17,522898.00,95,2025-09-19,663.700,308.24,307.70,307.13,308.24,307.13,6.426
SPY.US,2025-09-19,call,360.00,12,364740.00,133,2025-09-19,663.700,304.21,302.71,302.65,304.21,302.65,8.945
SPY.US,2025-09-19,call,365.00,0,0,160,2025-09-19,663.700,297.71,297.71,0,0,0,4.194
SPY.US,2025-09-19,call,370.00,0,0,1,2025-09-19,663.700,292.69,292.69,0,0,0,4.077
SPY.US,2025-09-19,call,375.00,2,57651.00,134,2025-09-19,663.700,289.43,288.16,287.08,289.43,287.08,8.843
SPY.US,2025-09-19,call,380.00,4,113537.00,7,2025-09-19,663.700,284.54,283.30,283.34,284.54,283.34,8.828
SPY.US,2025-09-19,call,385.00,0,0,47,2025-09-19,663.700,277.71,277.71,0,0,0,3.845
SPY.US,2025-09-19,call,390.00,1,27265.00,111,2025-09-19,663.700,272.65,272.72,272.65,272.65,272.65,5.508
SPY.US,2025-09-19,call,395.00,23,615215.00,111,2025-09-19,663.700,269.09,267.72,266.25,269.09,266.25,7.437
SPY.US,2025-09-19,call,400.00,2,52454.00,43,2025-09-19,663.700,262.65,262.48,261.89,262.65,261.89,5.273
SPY.US,2025-09-19,call,405.00,0,0,146,2025-09-19,663.700,257.71,257.71,0,0,0,3.516
SPY.US,2025-09-19,call,410.00,10,252610.00,416,2025-09-19,663.700,252.61,253.12,252.61,252.61,252.61,4.453
SPY.US,2025-09-19,call,415.00,0,0,3,2025-09-19,663.700,247.71,247.71,0,0,0,3.355
SPY.US,2025-09-19,call,420.00,10,241240.00,597,2025-09-19,663.700,241.24,242.72,241.24,241.24,241.24,4.443
SPY.US,2025-09-19,call,425.00,3,71003.00,14,2025-09-19,663.700,236.79,237.75,236.62,236.79,236.62,5.142
SPY.US,2025-09-19,call,430.00,10,233410.00,61,2025-09-19,663.700,233.41,233.95,233.41,233.41,233.41,4.141
SPY.US,2025-09-19,call,435.00,0,0,3,2025-09-19,663.700,228.95,228.95,0,0,0,3.807
SPY.US,2025-09-19,call,440.00,0,0,11,2025-09-19,663.700,222.74,222.74,0,0,0,3.001
SPY.US,2025-09-19,call,445.00,1,21648.00,173,2025-09-19,663.700,216.48,217.75,216.48,216.48,216.48,3.672
SPY.US,2025-09-19,call,450.00,10,211870.00,175,2025-09-19,663.700,211.87,213.28,211.87,211.87,211.87,4.663
SPY.US,2025-09-19,call,455.00,0,0,1158,2025-09-19,663.700,205.97,205.97,0,0,0,3.406
SPY.US,2025-09-19,call,460.00,2,40736.00,2,2025-09-19,663.700,203.83,202.61,203.53,203.83,203.53,4.697
SPY.US,2025-09-19,call,465.00,16,315024.00,173,2025-09-19,663.700,196.89,196.72,196.89,196.89,196.89,4.336
